2021-10-25 08:04:24.102 | INFO     |  5684 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-25 08:04:24.106 | INFO     |  5684 | mycroft_bus_client.client.client | Connected
2021-10-25 08:04:24.112 | INFO     |  5684 | mycroft.util.process_utils:start_message_bus_client:155 | Connected to messagebus
2021-10-25 08:04:24.116 | INFO     |  5684 | mycroft.skills.msm_wrapper:create_msm:96 | Acquiring lock to instantiate MSM
2021-10-25 08:04:28.077 | INFO     |  5684 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-25 08:04:28.575 | INFO     |  5684 | mycroft.skills.msm_wrapper:create_msm:112 | Releasing MSM instantiation lock.
2021-10-25 08:04:28.576 | INFO     |  5684 | mycroft.skills.skill_updater:_log_next_download_time:267 | Next scheduled skill update: 2021-10-25 08:04:27.575951
2021-10-25 08:04:28.576 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-pairing
2021-10-25 08:04:29.028 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:29.039 | INFO     |  5684 | msm.skill_entry | Successfully installed mycroft-pairing
2021-10-25 08:04:29.039 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:29.041 | INFO     |  5684 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-pairing.mycroftai
2021-10-25 08:04:29.049 | INFO     |  5684 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-25 08:04:29.072 | INFO     |  5684 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-pairing.mycroftai
2021-10-25 08:04:29.078 | INFO     |  5684 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-pairing.mycroftai/settings.json
2021-10-25 08:04:29.079 | INFO     |  5684 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-pairing.mycroftai loaded successfully
2021-10-25 08:04:29.079 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-volume
2021-10-25 08:04:29.517 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:29.528 | INFO     |  5684 | msm.skill_entry | Installing requirements.txt for mycroft-volume
2021-10-25 08:04:30.491 | INFO     |  5684 | msm.skill_entry | Successfully installed mycroft-volume
2021-10-25 08:04:30.492 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:30.493 | INFO     |  5684 | mycroft.skills.skill_loader:load:185 | ATTEMPTING TO LOAD SKILL: mycroft-volume.mycroftai
2021-10-25 08:04:30.500 | INFO     |  5684 | mycroft.skills.settings:get_local_settings:83 | /opt/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-25 08:04:30.609 | ERROR    |  5684 | VolumeSkill | Couldn't allocate mixer, ALSAAudioError('No such file or directory [default]')
2021-10-25 08:04:33.624 | INFO     |  5684 | mycroft.skills.skill_loader:_check_for_first_run:324 | First run of mycroft-volume.mycroftai
2021-10-25 08:04:33.626 | INFO     |  5684 | mycroft.skills.settings:save_settings:116 | Skill settings successfully saved to /home/runner/.config/mycroft/skills/mycroft-volume.mycroftai/settings.json
2021-10-25 08:04:33.627 | INFO     |  5684 | mycroft.skills.skill_loader:_communicate_load_status:344 | Skill mycroft-volume.mycroftai loaded successfully
2021-10-25 08:04:33.628 | INFO     |  5684 | __main__:on_started:177 | Skills service is starting up.
2021-10-25 08:04:33.682 | INFO     |  5684 | __main__:_update_system:154 | Attempting system update...
2021-10-25 08:04:36.905 | INFO     |  5684 | mycroft.enclosure.display_manager:_write_data:70 | Display Manager is creating /tmp/mycroft/ipc/managers/disp_info
2021-10-25 08:04:36.916 | INFO     |  5684 | __main__:_ensure_device_is_paired:133 | Device not paired, invoking the pairing skill
2021-10-25 08:04:36.941 | INFO     |  5684 | __main__:on_alive:181 | Skills service is alive.
2021-10-25 08:04:37.024 | INFO     |  5684 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-25 08:04:37.115 | INFO     |  5684 | PairingSkill | Communicating account URL to user
2021-10-25 08:04:37.583 | WARNING  |  5684 | msm.mycroft_skills_manager | No such default skill: mycroft-pandora
2021-10-25 08:04:37.584 | INFO     |  5684 | mycroft.skills.skill_manager:run:234 | Not all default skills are installed, performing skill update...
2021-10-25 08:04:37.584 | INFO     |  5684 | mycroft.skills.skill_updater:update_skills:149 | Beginning skill update...
2021-10-25 08:04:37.641 | INFO     |  5684 | msm.mycroft_skills_manager | building SkillEntry objects for all skills
2021-10-25 08:04:38.501 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:38.535 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-wolfram-alpha
2021-10-25 08:04:38.540 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-alarm
2021-10-25 08:04:38.546 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-date-time
2021-10-25 08:04:38.560 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-configuration
2021-10-25 08:04:38.576 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-unknown
2021-10-25 08:04:38.590 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-audio-record
2021-10-25 08:04:38.603 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-installer
2021-10-25 08:04:38.608 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-ip
2021-10-25 08:04:38.615 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-joke
2021-10-25 08:04:38.623 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/fallback-duckduckgo
2021-10-25 08:04:38.629 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-hello-world
2021-10-25 08:04:38.630 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-personal
2021-10-25 08:04:38.632 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-reminder
2021-10-25 08:04:38.632 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-singing
2021-10-25 08:04:38.633 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-playback-control
2021-10-25 08:04:38.680 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-npr-news
2021-10-25 08:04:38.681 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-naptime
2021-10-25 08:04:39.258 | ERROR    |  5684 | msm.mycroft_skills_manager | Error running install_or_update on homeassistant.mycroftai: MergeConflict
2021-10-25 08:04:39.259 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-speak
2021-10-25 08:04:39.821 | INFO     |  5684 | msm.skill_entry | Nothing new for mycroft-pairing
2021-10-25 08:04:39.891 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.089 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.093 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.121 | INFO     |  5684 | msm.skill_entry | Nothing new for mycroft-volume
2021-10-25 08:04:40.196 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-spelling
2021-10-25 08:04:40.205 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.255 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.261 | INFO     |  5684 | msm.skill_entry | Successfully installed mycroft-personal
2021-10-25 08:04:40.263 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:40.267 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.267 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.268 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.288 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-stop
2021-10-25 08:04:40.292 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.295 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.298 | INFO     |  5684 | msm.skill_entry | Successfully installed mycroft-playback-control
2021-10-25 08:04:40.319 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:40.333 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.354 | INFO     |  5684 | msm.skill_entry | Installing requirements.txt for mycroft-audio-record
2021-10-25 08:04:40.361 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-support
2021-10-25 08:04:40.383 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
2021-10-25 08:04:40.386 | INFO     |  5684 | msm.skill_entry | Successfully installed mycroft-hello-world
2021-10-25 08:04:40.387 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:40.388 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/mycroft-timer
2021-10-25 08:04:40.389 | INFO     |  5684 | msm.skill_entry | Successfully installed mycroft-naptime
2021-10-25 08:04:40.389 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:40.390 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-weather
2021-10-25 08:04:40.395 | INFO     |  5684 | msm.skill_entry | Successfully installed fallback-unknown
2021-10-25 08:04:40.395 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:40.397 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-version-checker
2021-10-25 08:04:40.437 | INFO     |  5684 | msm.skill_entry | Installing requirements.txt for mycroft-volume
2021-10-25 08:04:40.522 | INFO     |  5684 | msm.skill_entry | Successfully installed mycroft-speak
2021-10-25 08:04:40.523 | INFO     |  5684 | msm.mycroft_skills_manager | invalidating skills cache
2021-10-25 08:04:40.524 | INFO     |  5684 | msm.skill_entry | Installing requirements.txt for mycroft-fallback-duck-duck-go
2021-10-25 08:04:40.525 | INFO     |  5684 | msm.skill_entry | Installing requirements.txt for mycroft-joke
2021-10-25 08:04:40.526 | INFO     |  5684 | msm.skill_entry | Downloading skill: https://github.com/mycroftai/skill-wiki
2021-10-25 08:04:40.623 | INFO     |  5684 | msm.skill_entry | Installing system requirements...
